transition_id,transition_date,from_sku,to_sku,from_package_size,to_package_size,worker_skill,crew_size,days_since_last_clean,equipment_condition,shift,day_of_week,setup_time,labor_cost,material_loss,wash_cost,packaging_time,downtime,sequence_violation_ref
TR-0975,2026-05-01,SKU-WHITE-001,SKU-BLUE-001,18L,18L,0.3,5,7,1.0,day,4,28.0,119009.95,3.74,42139.34,8.75,12.73,0
TR-0976,2026-05-02,SKU-BLACK-001,SKU-IVORY-001,4L,4L,0.3,4,0,1.0,night,5,27.52,93573.28,3.85,41527.43,8.7,12.51,1
TR-0977,2026-05-03,SKU-ORANGE-001,SKU-RED-001,1L,1L,0.3,5,2,0.7,night,6,18.26,77625.85,2.1,29746.24,7.86,8.3,0
TR-0978,2026-05-04,SKU-GREEN-001,SKU-BLACK-001,18L,4L,0.9,5,3,0.7,night,0,24.24,103003.73,3.02,37346.04,12.2,11.02,0
TR-0979,2026-05-05,SKU-RED-001,SKU-PURPLE-001,18L,18L,0.9,2,6,0.7,night,1,19.54,33220.59,2.39,31371.03,7.98,8.88,0
TR-0980,2026-05-06,SKU-ORANGE-001,SKU-BLUE-001,18L,18L,0.6,4,6,1.0,night,2,21.19,72058.73,2.62,33473.86,8.13,9.63,0
TR-0981,2026-05-07,SKU-RED-001,SKU-PURPLE-001,4L,18L,0.6,2,1,0.7,day,3,21.81,37081.56,2.64,34261.6,11.98,9.91,0
TR-0982,2026-05-08,SKU-GRAY-001,SKU-YELLOW-001,1L,4L,0.9,3,6,0.3,night,4,23.88,60886.16,2.86,36888.82,12.17,10.85,0
TR-0983,2026-05-09,SKU-SILVER-001,SKU-GRAY-001,1L,18L,0.6,2,6,0.7,night,5,28.22,47971.92,3.31,42414.8,12.57,12.83,1
TR-0984,2026-05-10,SKU-WHITE-001,SKU-BLACK-001,1L,1L,0.6,4,3,1.0,day,6,30.23,102773.94,4.23,44971.53,8.95,13.74,0
TR-0985,2026-05-11,SKU-SILVER-001,SKU-ORANGE-001,1L,1L,0.3,3,2,0.3,day,0,24.59,62705.44,2.88,37796.83,8.44,11.18,1
TR-0986,2026-05-12,SKU-SILVER-001,SKU-SILVER-001,18L,1L,0.9,2,7,1.0,day,1,15.21,25858.45,1.66,20859.27,11.38,6.91,0
TR-0987,2026-05-13,SKU-BLACK-001,SKU-ORANGE-001,1L,18L,0.3,2,7,0.3,night,2,30.17,51289.01,3.85,44898.19,12.74,13.71,0
TR-0988,2026-05-14,SKU-SILVER-001,SKU-BLACK-001,1L,18L,0.3,3,7,1.0,day,3,35.37,90199.35,4.61,51519.28,13.22,16.08,1
TR-0989,2026-05-15,SKU-WHITE-001,SKU-RED-001,4L,4L,0.6,5,4,0.7,night,4,24.92,105893.72,3.21,38211.49,8.47,11.33,0
TR-0990,2026-04-01,SKU-WHITE-001,SKU-GRAY-001,4L,4L,0.9,3,2,0.3,day,2,22.85,58264.91,2.9,35580.53,8.28,10.39,0
TR-0991,2026-04-02,SKU-BLACK-001,SKU-RED-001,1L,18L,0.9,5,2,0.7,night,3,24.12,102505.12,3.08,37196.72,12.19,10.96,0
TR-0992,2026-04-03,SKU-BLACK-001,SKU-GREEN-001,18L,4L,0.6,4,2,0.3,night,4,25.02,85055.07,3.11,38338.8,12.27,11.37,0
TR-0993,2026-04-04,SKU-WHITE-001,SKU-ORANGE-001,1L,4L,0.3,3,3,0.7,night,5,25.05,63881.97,3.11,38384.05,12.28,11.39,0
TR-0994,2026-04-05,SKU-ORANGE-001,SKU-SILVER-001,4L,18L,0.9,4,4,0.7,day,6,26.63,90553.64,3.11,40397.09,12.42,12.11,0
TR-0995,2026-04-06,SKU-GREEN-001,SKU-ORANGE-001,1L,1L,0.6,4,5,0.7,day,0,18.98,64530.33,2.25,30655.74,7.93,8.63,0
TR-0996,2026-04-07,SKU-PURPLE-001,SKU-PURPLE-001,4L,18L,0.6,4,0,1.0,night,1,13.07,44445.36,1.43,18137.3,11.19,5.94,0
TR-0997,2026-04-08,SKU-BLUE-001,SKU-GOLD-001,1L,4L,0.6,4,6,1.0,night,2,30.62,104091.2,3.78,45464.62,12.78,13.92,0
TR-0998,2026-04-09,SKU-GREEN-001,SKU-GOLD-001,18L,18L,0.6,4,0,0.7,day,3,24.07,81833.63,2.94,37132.91,8.39,10.94,0
TR-0999,2026-04-10,SKU-GOLD-001,SKU-BLACK-001,1L,4L,0.9,5,3,1.0,night,4,32.09,136366.29,4.19,47336.96,12.92,14.58,1
TR-1000,2026-04-11,SKU-PURPLE-001,SKU-BLUE-001,18L,18L,0.3,2,2,0.7,day,5,16.7,28384.51,1.88,27750.44,7.72,7.59,0
TR-1001,2026-04-12,SKU-ORANGE-001,SKU-PURPLE-001,1L,4L,0.9,2,4,0.7,night,6,24.13,41026.44,3.0,37214.98,12.19,10.97,0
TR-1002,2026-04-13,SKU-GREEN-001,SKU-WHITE-001,1L,4L,0.3,3,3,1.0,day,0,27.54,70220.01,3.56,41547.42,12.5,12.52,0
TR-1003,2026-04-14,SKU-ORANGE-001,SKU-BLUE-001,4L,4L,0.3,4,3,1.0,night,1,20.94,71210.18,2.6,33156.22,8.1,9.52,0
TR-1004,2026-04-15,SKU-BLUE-001,SKU-GRAY-001,1L,18L,0.9,2,0,0.7,day,2,21.9,37231.45,2.67,34373.81,11.99,9.95,0
TR-1005,2026-04-16,SKU-GOLD-001,SKU-GRAY-001,4L,4L,0.3,5,0,0.7,night,3,23.26,98870.19,2.7,36108.19,8.31,10.57,1
TR-1006,2026-04-17,SKU-YELLOW-001,SKU-RED-001,1L,18L,0.3,5,5,0.3,day,4,26.38,112099.69,3.21,40069.96,12.4,11.99,0
TR-1007,2026-04-18,SKU-PURPLE-001,SKU-IVORY-001,1L,18L,0.6,5,7,0.3,day,5,31.1,132170.44,4.05,46080.45,12.83,14.14,1
TR-1008,2026-04-19,SKU-BLACK-001,SKU-GOLD-001,18L,4L,0.3,3,0,1.0,day,6,32.39,82584.59,4.22,47718.69,12.94,14.72,0
TR-1009,2026-04-20,SKU-BLACK-001,SKU-BLUE-001,18L,4L,0.6,2,7,1.0,day,0,22.54,38316.66,2.7,35186.27,12.05,10.25,0
TR-1010,2026-04-21,SKU-BLACK-001,SKU-BLUE-001,18L,4L,0.6,4,4,0.3,day,1,23.71,80606.14,2.83,36673.42,12.16,10.78,0
TR-1011,2026-04-22,SKU-PURPLE-001,SKU-GREEN-001,4L,4L,0.9,5,6,0.3,night,2,20.91,88853.99,2.47,33108.68,8.1,9.5,0
TR-1012,2026-04-23,SKU-IVORY-001,SKU-BLACK-001,1L,1L,0.6,2,4,0.3,night,3,30.74,52259.0,4.2,45624.38,8.99,13.97,0
TR-1013,2026-04-24,SKU-IVORY-001,SKU-BLUE-001,1L,1L,0.3,3,5,1.0,day,4,25.85,65926.3,3.42,39404.39,8.55,11.75,0
TR-1014,2026-04-25,SKU-BLACK-001,SKU-GREEN-001,18L,1L,0.3,3,0,1.0,day,5,22.86,58291.29,2.87,35593.69,12.08,10.39,0
TR-1015,2026-04-26,SKU-BLUE-001,SKU-BLUE-001,1L,4L,0.9,4,4,1.0,night,6,13.76,46768.47,1.5,19006.91,11.25,6.25,0
TR-1016,2026-04-27,SKU-GREEN-001,SKU-SILVER-001,1L,4L,0.6,3,3,0.7,day,0,29.04,74046.05,3.55,43457.03,12.64,13.2,0
TR-1017,2026-04-28,SKU-GRAY-001,SKU-ORANGE-001,1L,4L,0.9,2,4,1.0,day,1,18.29,31086.69,2.03,29773.46,11.66,8.31,0
TR-1018,2026-04-29,SKU-SILVER-001,SKU-PURPLE-001,4L,1L,0.3,4,6,1.0,night,2,32.18,109396.48,4.08,47450.56,12.93,14.63,1
TR-1019,2026-04-30,SKU-GOLD-001,SKU-PURPLE-001,4L,4L,0.6,5,7,0.3,night,3,30.18,128283.82,3.79,44916.54,8.94,13.72,1
TR-1020,2026-05-01,SKU-GOLD-001,SKU-YELLOW-001,4L,1L,0.3,3,1,0.3,day,4,26.23,66881.87,2.95,39881.33,12.38,11.92,1
TR-1021,2026-05-02,SKU-SILVER-001,SKU-GRAY-001,4L,4L,0.6,2,0,0.3,night,5,24.15,41050.27,2.87,37232.82,8.4,10.98,1
TR-1022,2026-05-03,SKU-ORANGE-001,SKU-GOLD-001,18L,18L,0.9,3,3,0.3,day,6,23.8,60685.73,2.73,36788.78,8.36,10.82,0
TR-1023,2026-05-04,SKU-BLACK-001,SKU-GRAY-001,1L,4L,0.3,5,2,0.3,day,0,27.95,118786.41,3.57,42072.4,12.54,12.7,0
TR-1024,2026-05-05,SKU-WHITE-001,SKU-GOLD-001,4L,1L,0.6,4,0,0.3,day,1,28.81,97944.37,3.39,43163.67,12.62,13.09,0
TR-1025,2026-05-06,SKU-YELLOW-001,SKU-IVORY-001,1L,18L,0.6,3,5,1.0,night,2,19.69,50201.82,2.21,31556.17,11.79,8.95,0
TR-1026,2026-05-07,SKU-BLACK-001,SKU-RED-001,4L,18L,0.3,4,5,0.3,day,3,26.96,91661.18,3.39,40811.67,12.45,12.25,0
TR-1027,2026-05-08,SKU-RED-001,SKU-BLUE-001,1L,1L,0.3,3,4,1.0,night,4,18.94,48305.43,2.27,30609.66,7.92,8.61,0
TR-1028,2026-05-09,SKU-GREEN-001,SKU-BLUE-001,18L,4L,0.9,2,3,0.7,night,5,21.08,35827.71,2.43,33322.88,11.92,9.58,0
TR-1029,2026-05-10,SKU-GREEN-001,SKU-PURPLE-001,1L,4L,0.9,3,2,0.3,day,6,21.85,55710.66,2.57,34305.68,11.99,9.93,0
TR-1030,2026-05-11,SKU-YELLOW-001,SKU-GREEN-001,1L,1L,0.3,2,7,0.3,night,0,25.29,42990.66,3.16,38685.52,8.5,11.49,0
TR-1031,2026-05-12,SKU-GOLD-001,SKU-GRAY-001,4L,1L,0.3,2,3,1.0,day,1,26.29,44696.92,3.03,39962.93,12.39,11.95,1
TR-1032,2026-05-13,SKU-IVORY-001,SKU-BLACK-001,4L,18L,0.3,3,7,0.7,day,2,34.12,87014.14,4.57,49929.52,13.1,15.51,0
TR-1033,2026-05-14,SKU-SILVER-001,SKU-IVORY-001,18L,4L,0.3,3,6,0.7,day,3,26.88,68531.41,3.02,40704.63,12.44,12.22,1
TR-1034,2026-05-15,SKU-YELLOW-001,SKU-WHITE-001,4L,4L,0.3,2,6,0.3,day,4,20.89,35508.4,2.43,33083.83,8.1,9.49,0
TR-1035,2026-04-01,SKU-IVORY-001,SKU-SILVER-001,18L,1L,0.3,5,6,1.0,night,2,26.52,112694.28,2.98,40248.02,12.41,12.05,0
TR-1036,2026-04-02,SKU-GOLD-001,SKU-GREEN-001,1L,4L,0.3,3,0,0.7,night,3,27.5,70123.52,3.31,41499.26,12.5,12.5,1
TR-1037,2026-04-03,SKU-GRAY-001,SKU-WHITE-001,4L,18L,0.9,3,1,0.3,day,4,24.8,63237.17,3.12,38062.22,12.25,11.27,0
TR-1038,2026-04-04,SKU-GREEN-001,SKU-BLACK-001,4L,1L,0.9,4,0,1.0,day,5,22.7,77173.6,2.85,35388.52,12.06,10.32,0
TR-1039,2026-04-05,SKU-IVORY-001,SKU-SILVER-001,4L,18L,0.3,5,3,0.3,night,6,27.27,115884.24,3.06,41203.3,12.48,12.39,0
TR-1040,2026-04-06,SKU-IVORY-001,SKU-RED-001,4L,4L,0.6,5,1,0.7,night,0,22.46,95440.76,2.85,35081.19,8.24,10.21,0
TR-1041,2026-04-07,SKU-GRAY-001,SKU-BLACK-001,4L,4L,0.9,4,3,1.0,day,1,23.26,79099.11,3.06,36109.29,8.31,10.57,0
TR-1042,2026-04-08,SKU-GREEN-001,SKU-ORANGE-001,18L,1L,0.3,2,7,0.7,day,2,23.23,39482.81,2.71,36059.32,12.11,10.56,0
TR-1043,2026-04-09,SKU-SILVER-001,SKU-WHITE-001,18L,4L,0.6,2,7,0.7,day,3,28.48,48411.3,3.28,42743.75,12.59,12.94,1
TR-1044,2026-04-10,SKU-IVORY-001,SKU-GRAY-001,4L,18L,0.3,2,0,1.0,day,4,21.93,37274.75,2.71,34406.23,11.99,9.97,0
TR-1045,2026-04-11,SKU-RED-001,SKU-BLACK-001,1L,1L,0.6,5,6,1.0,day,5,22.2,94347.9,2.87,34753.92,8.22,10.09,0
TR-1046,2026-04-12,SKU-ORANGE-001,SKU-RED-001,18L,4L,0.6,2,7,0.3,day,6,23.35,39689.72,2.66,36214.23,12.12,10.61,0
TR-1047,2026-04-13,SKU-YELLOW-001,SKU-PURPLE-001,1L,1L,0.6,3,0,0.7,night,0,23.98,61138.11,3.2,37014.57,8.38,10.9,0
TR-1048,2026-04-14,SKU-GRAY-001,SKU-BLACK-001,4L,18L,0.9,5,2,0.7,night,1,26.69,113434.95,3.43,40469.82,12.43,12.13,0
TR-1049,2026-04-15,SKU-GREEN-001,SKU-BLACK-001,18L,4L,0.3,5,7,0.7,night,2,25.82,109745.84,3.19,39365.06,12.35,11.74,0
TR-1050,2026-04-16,SKU-ORANGE-001,SKU-YELLOW-001,1L,1L,0.9,5,7,0.7,night,3,19.95,84800.75,2.4,31894.88,8.01,9.07,0
TR-1051,2026-04-17,SKU-GRAY-001,SKU-GOLD-001,18L,4L,0.6,5,1,1.0,night,4,24.96,106094.25,2.89,38271.54,12.27,11.35,0
TR-1052,2026-04-18,SKU-WHITE-001,SKU-GOLD-001,4L,1L,0.6,5,4,0.7,night,5,29.0,123231.16,3.41,43403.45,12.64,13.18,0
TR-1053,2026-04-19,SKU-GOLD-001,SKU-GREEN-001,18L,1L,0.3,4,6,0.7,night,6,29.2,99267.56,3.5,43658.98,12.65,13.27,1
TR-1054,2026-04-20,SKU-IVORY-001,SKU-YELLOW-001,1L,18L,0.6,2,7,0.3,night,0,22.56,38343.78,2.53,35206.57,12.05,10.25,0
TR-1055,2026-04-21,SKU-SILVER-001,SKU-YELLOW-001,1L,1L,0.6,3,3,0.3,night,1,22.68,57824.84,2.5,35360.88,8.26,10.31,1
TR-1056,2026-04-22,SKU-YELLOW-001,SKU-ORANGE-001,1L,18L,0.9,4,0,1.0,day,2,19.96,67847.68,2.4,31897.53,11.81,9.07,0
TR-1057,2026-04-23,SKU-PURPLE-001,SKU-ORANGE-001,18L,1L,0.6,3,7,0.7,night,3,25.31,64540.95,3.13,38712.95,12.3,11.5,0
TR-1058,2026-04-24,SKU-YELLOW-001,SKU-GREEN-001,4L,4L,0.9,3,1,1.0,night,4,20.36,51920.46,2.62,32413.95,8.05,9.25,0
TR-1059,2026-04-25,SKU-IVORY-001,SKU-BLACK-001,1L,1L,0.6,4,4,0.7,day,5,29.27,99512.43,4.04,43750.64,8.86,13.3,0
TR-1060,2026-04-26,SKU-GRAY-001,SKU-WHITE-001,18L,18L,0.3,4,0,0.3,night,6,23.01,78250.37,2.92,35791.58,8.29,10.46,0
TR-1061,2026-04-27,SKU-BLUE-001,SKU-IVORY-001,1L,4L,0.6,3,1,0.3,night,0,28.59,72912.27,3.72,42891.15,12.6,13.0,1
TR-1062,2026-04-28,SKU-SILVER-001,SKU-GREEN-001,1L,1L,0.3,5,5,0.7,day,1,27.08,115106.26,3.33,40970.32,8.66,12.31,1
TR-1063,2026-04-29,SKU-GREEN-001,SKU-GREEN-001,18L,4L,0.3,5,2,0.3,day,2,16.13,68540.71,1.76,22025.56,11.47,7.33,0
TR-1064,2026-04-30,SKU-RED-001,SKU-RED-001,4L,1L,0.3,4,1,0.3,night,3,15.41,52392.38,1.68,21112.12,11.4,7.0,0
TR-1065,2026-05-01,SKU-GOLD-001,SKU-RED-001,1L,18L,0.3,4,0,0.3,day,4,27.83,94638.78,3.28,41926.28,12.53,12.65,1
TR-1066,2026-05-02,SKU-SILVER-001,SKU-BLACK-001,4L,18L,0.3,4,0,0.3,day,5,35.0,118991.7,4.57,51042.35,13.18,15.91,1
TR-1067,2026-05-03,SKU-IVORY-001,SKU-ORANGE-001,1L,1L,0.9,5,5,0.3,day,6,21.68,92161.0,2.65,34099.01,8.17,9.86,0
TR-1068,2026-05-04,SKU-GREEN-001,SKU-BLACK-001,1L,1L,0.9,2,4,1.0,night,0,20.95,35614.15,2.66,33163.0,8.1,9.52,0
TR-1069,2026-05-05,SKU-GREEN-001,SKU-ORANGE-001,4L,18L,0.6,4,2,0.7,night,1,20.73,70473.71,2.44,32880.53,11.88,9.42,0
TR-1070,2026-05-06,SKU-PURPLE-001,SKU-WHITE-001,4L,1L,0.9,2,1,0.3,night,2,30.4,51672.65,4.06,45185.41,12.76,13.82,1
TR-1071,2026-05-07,SKU-YELLOW-001,SKU-YELLOW-001,1L,1L,0.6,5,5,0.7,day,3,12.61,53601.62,1.38,17551.82,7.35,5.73,0
TR-1072,2026-05-08,SKU-PURPLE-001,SKU-WHITE-001,18L,4L,0.6,5,4,0.7,day,4,30.64,130207.27,4.09,45492.55,12.79,13.93,1
TR-1073,2026-05-09,SKU-BLACK-001,SKU-YELLOW-001,18L,18L,0.9,3,1,1.0,night,5,25.95,66183.08,3.61,39532.55,8.56,11.8,1
TR-1074,2026-05-10,SKU-RED-001,SKU-ORANGE-001,18L,1L,0.9,3,1,0.7,day,6,19.51,49745.25,2.24,31328.29,11.77,8.87,0
TR-1075,2026-05-11,SKU-SILVER-001,SKU-ORANGE-001,4L,1L,0.6,4,1,0.3,night,0,26.41,89787.34,3.08,40110.23,12.4,12.0,1
TR-1076,2026-05-12,SKU-PURPLE-001,SKU-IVORY-001,1L,1L,0.6,3,2,1.0,night,1,24.95,63631.02,3.38,38258.8,8.47,11.34,1
TR-1077,2026-05-13,SKU-GOLD-001,SKU-GOLD-001,4L,1L,0.6,5,3,0.3,night,2,16.1,68428.37,1.76,21991.92,11.46,7.32,0
TR-1078,2026-05-14,SKU-BLACK-001,SKU-PURPLE-001,4L,18L,0.6,5,7,0.7,night,3,22.39,95160.84,2.63,34997.36,12.04,10.18,0
TR-1079,2026-05-15,SKU-GRAY-001,SKU-IVORY-001,4L,18L,0.9,5,6,0.7,day,4,23.75,100920.48,2.91,36722.18,12.16,10.79,0
TR-1080,2026-04-01,SKU-RED-001,SKU-PURPLE-001,1L,18L,0.9,3,0,0.3,day,2,21.59,55042.78,2.61,33972.33,11.96,9.81,0
TR-1081,2026-04-02,SKU-GRAY-001,SKU-BLACK-001,18L,4L,0.9,3,2,0.3,day,3,27.34,69726.26,3.51,41300.99,12.49,12.43,0
TR-1082,2026-04-03,SKU-YELLOW-001,SKU-RED-001,1L,1L,0.6,4,0,0.3,night,4,21.72,73836.13,2.7,34139.19,8.17,9.87,0
TR-1083,2026-04-04,SKU-BLUE-001,SKU-IVORY-001,18L,18L,0.6,5,7,0.7,day,5,27.55,117103.71,3.61,41568.49,8.7,12.52,1
TR-1084,2026-04-05,SKU-GREEN-001,SKU-SILVER-001,18L,18L,0.3,4,4,0.7,night,6,26.55,90274.79,3.27,40292.7,8.61,12.07,0
TR-1085,2026-04-06,SKU-IVORY-001,SKU-GRAY-001,1L,18L,0.6,2,6,1.0,night,0,23.64,40189.22,2.9,36588.19,12.15,10.75,0
TR-1086,2026-04-07,SKU-BLACK-001,SKU-SILVER-001,18L,4L,0.3,3,4,0.3,day,1,36.8,93835.5,4.77,53334.12,13.35,16.73,1
TR-1087,2026-04-08,SKU-ORANGE-001,SKU-GRAY-001,18L,1L,0.9,2,2,0.3,night,2,20.07,34114.52,2.22,32040.29,11.82,9.12,0
TR-1088,2026-04-09,SKU-PURPLE-001,SKU-GRAY-001,18L,18L,0.6,2,2,0.3,day,3,22.27,37859.13,2.76,34843.73,8.22,10.12,0
TR-1089,2026-04-10,SKU-PURPLE-001,SKU-IVORY-001,18L,1L,0.6,3,4,0.7,night,4,29.52,75286.91,3.88,44076.36,12.68,13.42,1
TR-1090,2026-04-11,SKU-GRAY-001,SKU-BLACK-001,4L,1L,0.3,5,0,1.0,night,5,25.93,110212.73,3.35,39504.88,12.36,11.79,0
TR-1091,2026-04-12,SKU-BLUE-001,SKU-IVORY-001,4L,4L,0.9,3,6,0.7,night,6,26.16,66703.62,3.45,39792.36,8.58,11.89,1
TR-1092,2026-04-13,SKU-ORANGE-001,SKU-BLACK-001,4L,18L,0.3,4,6,1.0,night,0,28.11,95563.44,3.62,42272.41,12.56,12.78,0
TR-1093,2026-04-14,SKU-ORANGE-001,SKU-YELLOW-001,1L,18L,0.3,3,1,0.3,day,1,23.29,59399.64,2.76,36146.88,12.12,10.59,0
TR-1094,2026-04-15,SKU-BLUE-001,SKU-GOLD-001,4L,18L,0.3,5,3,0.3,day,2,31.21,132640.93,3.85,46221.35,12.84,14.19,0
TR-1095,2026-04-16,SKU-PURPLE-001,SKU-BLACK-001,4L,4L,0.6,4,7,0.3,day,3,21.02,71478.01,2.48,33256.48,8.11,9.56,0
TR-1096,2026-04-17,SKU-ORANGE-001,SKU-BLUE-001,4L,4L,0.6,5,6,1.0,night,4,21.11,89730.28,2.61,33371.1,8.12,9.6,0
TR-1097,2026-04-18,SKU-ORANGE-001,SKU-GREEN-001,18L,18L,0.9,3,6,0.3,day,5,20.28,51706.13,2.39,32306.98,8.04,9.22,0
TR-1098,2026-04-19,SKU-BLUE-001,SKU-WHITE-001,1L,1L,0.9,2,1,0.3,night,6,27.07,46027.46,3.64,40959.06,8.66,12.31,1
TR-1099,2026-04-20,SKU-GREEN-001,SKU-GREEN-001,1L,1L,0.6,2,4,1.0,day,0,11.5,19541.64,1.25,16130.1,7.25,5.23,0
TR-1100,2026-04-21,SKU-GOLD-001,SKU-IVORY-001,18L,1L,0.9,2,3,1.0,night,1,26.11,44391.84,3.0,39734.53,12.37,11.87,1
TR-1101,2026-04-22,SKU-BLUE-001,SKU-WHITE-001,1L,1L,0.6,2,6,1.0,night,2,27.26,46347.49,3.66,41198.65,8.68,12.39,1
TR-1102,2026-04-23,SKU-GREEN-001,SKU-SILVER-001,1L,18L,0.9,4,6,1.0,day,3,28.81,97938.93,3.52,43161.63,12.62,13.09,0
TR-1103,2026-04-24,SKU-RED-001,SKU-GRAY-001,1L,4L,0.3,4,6,1.0,night,4,21.52,73183.05,2.43,33894.73,11.96,9.78,0
TR-1104,2026-04-25,SKU-SILVER-001,SKU-IVORY-001,4L,18L,0.3,5,7,0.3,day,5,28.88,122730.35,3.24,43253.47,12.63,13.13,1
TR-1105,2026-04-26,SKU-RED-001,SKU-GOLD-001,18L,1L,0.9,3,3,0.7,day,6,26.46,67468.67,3.13,40174.2,12.41,12.03,0
TR-1106,2026-04-27,SKU-PURPLE-001,SKU-PURPLE-001,18L,4L,0.9,4,1,0.3,day,0,14.87,50565.66,1.62,20428.32,11.35,6.76,0
TR-1107,2026-04-28,SKU-ORANGE-001,SKU-PURPLE-001,4L,4L,0.3,2,2,0.3,day,1,22.74,38660.97,2.85,35444.04,8.27,10.34,0
TR-1108,2026-04-29,SKU-BLUE-001,SKU-YELLOW-001,4L,1L,0.3,5,6,0.3,day,2,30.06,127740.02,3.81,44753.7,12.73,13.66,1
TR-1109,2026-04-30,SKU-SILVER-001,SKU-GREEN-001,4L,1L,0.9,2,4,0.3,night,3,29.45,50071.26,3.59,43986.51,12.68,13.39,1
TR-1110,2026-05-01,SKU-YELLOW-001,SKU-IVORY-001,4L,18L,0.3,4,7,1.0,night,4,20.54,69827.6,2.31,32638.67,11.87,9.34,0
TR-1111,2026-05-02,SKU-GOLD-001,SKU-BLACK-001,4L,1L,0.9,2,0,0.7,day,5,32.0,54405.4,4.18,47231.31,12.91,14.55,1
TR-1112,2026-05-03,SKU-IVORY-001,SKU-BLUE-001,1L,4L,0.3,3,4,1.0,night,6,28.07,71568.94,3.66,42220.68,12.55,12.76,0
TR-1113,2026-05-04,SKU-PURPLE-001,SKU-ORANGE-001,18L,18L,0.9,3,3,0.7,day,0,21.14,53910.98,2.67,33407.44,8.12,9.61,0
TR-1114,2026-05-05,SKU-BLACK-001,SKU-WHITE-001,4L,18L,0.6,2,7,0.7,night,1,34.81,59185.18,4.73,50809.76,13.16,15.82,1
TR-1115,2026-05-06,SKU-WHITE-001,SKU-BLUE-001,1L,1L,0.3,4,5,1.0,night,2,27.82,94575.52,3.72,41902.6,8.73,12.64,0
TR-1116,2026-05-07,SKU-YELLOW-001,SKU-BLUE-001,4L,18L,0.3,3,3,0.3,night,3,29.15,74335.93,3.71,43601.71,12.65,13.25,0
TR-1117,2026-05-08,SKU-GRAY-001,SKU-WHITE-001,4L,4L,0.6,5,7,0.3,day,4,24.78,105321.98,3.11,38040.27,8.45,11.26,0
TR-1118,2026-05-09,SKU-BLACK-001,SKU-GREEN-001,4L,18L,0.9,4,1,1.0,night,5,22.41,76190.58,2.82,35020.54,12.04,10.19,0
TR-1119,2026-05-10,SKU-YELLOW-001,SKU-GREEN-001,1L,18L,0.3,2,2,0.3,night,6,25.67,43639.53,3.2,39171.31,12.33,11.67,0
TR-1120,2026-05-11,SKU-PURPLE-001,SKU-GOLD-001,1L,18L,0.6,2,3,0.3,day,0,32.07,54516.2,4.0,47314.27,12.92,14.58,0
TR-1121,2026-05-12,SKU-BLACK-001,SKU-GOLD-001,1L,4L,0.6,5,7,1.0,day,1,33.98,144417.41,4.4,49748.0,13.09,15.45,0
TR-1122,2026-05-13,SKU-GRAY-001,SKU-ORANGE-001,18L,18L,0.9,5,1,0.7,day,2,15.69,66694.49,1.75,26472.68,7.63,7.13,0
TR-1123,2026-05-14,SKU-GOLD-001,SKU-YELLOW-001,4L,4L,0.9,3,3,1.0,day,3,21.87,55772.18,2.47,34336.38,8.19,9.94,1
TR-1124,2026-05-15,SKU-WHITE-001,SKU-SILVER-001,18L,4L,0.9,4,4,0.7,night,4,27.75,94339.57,3.2,41814.28,12.52,12.61,0
TR-1125,2026-04-01,SKU-IVORY-001,SKU-SILVER-001,1L,1L,0.9,2,0,1.0,day,2,21.11,35894.27,2.39,33372.72,8.12,9.6,0
TR-1126,2026-04-02,SKU-GOLD-001,SKU-GREEN-001,1L,18L,0.9,2,5,0.7,day,3,27.72,47120.14,3.33,41777.11,12.52,12.6,1
TR-1127,2026-04-03,SKU-ORANGE-001,SKU-GRAY-001,18L,4L,0.9,4,5,0.7,day,4,19.63,66730.34,2.17,31479.27,11.78,8.92,0
TR-1128,2026-04-04,SKU-IVORY-001,SKU-SILVER-001,4L,4L,0.6,3,5,0.3,night,5,24.57,62643.11,2.77,37765.72,8.43,11.17,0
TR-1129,2026-04-05,SKU-GREEN-001,SKU-SILVER-001,18L,18L,0.6,3,6,1.0,night,6,25.72,65585.06,3.18,39234.08,8.54,11.69,0
TR-1130,2026-04-06,SKU-WHITE-001,SKU-BLUE-001,4L,4L,0.6,3,5,1.0,night,0,26.89,68568.59,3.62,40723.18,8.64,12.22,0
TR-1131,2026-04-07,SKU-BLUE-001,SKU-GREEN-001,4L,18L,0.3,2,7,1.0,day,1,22.35,37998.23,2.57,34947.87,12.03,10.16,0
TR-1132,2026-04-08,SKU-BLUE-001,SKU-RED-001,4L,4L,0.3,2,0,0.3,night,2,18.89,32105.97,2.26,30536.56,7.92,8.58,0
TR-1133,2026-04-09,SKU-WHITE-001,SKU-YELLOW-001,4L,1L,0.6,5,6,1.0,day,3,21.95,93277.22,2.55,34433.28,12.0,9.98,0
TR-1134,2026-04-10,SKU-BLACK-001,SKU-BLACK-001,4L,1L,0.3,4,6,1.0,night,4,15.26,51888.16,1.66,20923.37,11.39,6.94,0
TR-1135,2026-04-11,SKU-PURPLE-001,SKU-SILVER-001,1L,4L,0.3,2,4,0.3,night,5,34.04,57859.85,4.28,49817.54,13.09,15.47,1
TR-1136,2026-04-12,SKU-ORANGE-001,SKU-ORANGE-001,18L,1L,0.9,2,2,0.3,day,6,15.37,26133.62,1.68,21065.28,11.4,6.99,0
